Timestamp,Device_Name,Event_Type,Severity,Duration_Minutes,Source_IP,Destination_IP,Port_Number,Protocol,Resolved
2024-01-26 07:16:00,Srv C,Hardware Failure,high,127.0,192.168.81.86,10.0.152.51,7634,QUIC,Yes
01/06/2024 00:33,Load_Balancer_1,Connection Lost,high,104.0,192.168.49.241,10.0.23.246,1978,ICMP,Yes
2024-01-21 20:34:00,Srv C,Firmware Crash,med,157.0,192.168.22.43,10.0.124.96,7157,tcp,Yes
2024-02-04 04:45:00,Access_Point_Y,Firmware Crash,moderate,16.0,192.168.46.67,10.0.50.156,Unknown,udp,Yes
2024-01-11 21:47:00,Server_C,Packet Loss,high,44.0,192.168.48.237,10.0.146.232,4843,DNS,No
2024-01-17 19:33:00,Router A,Slow Network,Severe,63.0,192.168.234.17,10.0.3.186,2187,QUIC,Yes
2024-01-08 22:01:00,DB_Z,Unauthorized Access,Severe,177.0,192.168.180.144,10.0.245.41,1094,icmp,No
2024-02-06 03:51:00,Firewall X,Firmware Crash,MEDIUM,147.0,192.168.217.250,10.0.157.214,2254,UDP,No
2024-02-10 13:27:00,Edge_Proxy,DDoS Attack,high,32.0,192.168.185.146,10.0.92.242,1809,tcp,Yes
2024-02-03 21:47:00,Access_Point_Y,High Latency,high,127.0,192.168.202.62,10.0.187.107,3461,tcp,Yes
2024-02-15 13:31:00,DB_Z,Packet Loss,critical,41.0,192.168.35.12,10.0.169.231,7815,udp,No
2024-01-29 12:21:00,Firewall X,DDoS Attack,Severe,21.0,192.168.47.38,10.0.34.229,3321,tcp,No
2024-02-17 14:45:00,Load_Balancer_1,Downtime,CRITICAL,10.0,192.168.75.191,10.0.57.103,5510,ICMP,Yes
2024-01-18 19:09:00,Access_Point_Y,Slow Network,LOW,140.0,192.168.42.144,10.0.46.54,2638,TLS,No
2024-02-14 00:11:00,Router A,Packet Loss,CRITICAL,166.0,192.168.140.77,10.0.159.201,4047,udp,Yes
2024-02-13 16:05:00,Load_Balancer_1,Hardware Failure,CRITICAL,,192.168.195.128,10.0.215.80,980,udp,No
02/17/2024 02:13,Router A,DDoS Attack,MEDIUM,178.0,192.168.38.34,10.0.90.124,Unknown,TLS,Yes
2024-01-11 13:36:00,Switch-B,Unauthorized Access,High,87.0,192.168.82.94,10.0.20.179,Unknown,icmp,No
2024-01-09 10:15:00,Access_Point_Y,Connection Lost,critical,53.0,192.168.195.0,10.0.102.132,1040,tcp,No
01/21/2024 21:53,Srv C,Downtime,Severe,82.0,192.168.178.84,10.0.171.38,5111,UDP,Yes
2024-02-14 02:52:00,Srv C,Slow Network,moderate,171.0,192.168.61.112,10.0.74.89,7598,TLS,No
2024-01-17 13:03:00,DB_Z,Packet Loss,low,92.0,192.168.41.38,10.0.169.60,7885,TLS,No
2024-01-20 17:52:00,Edge_Proxy,Firmware Crash,CRITICAL,135.0,192.168.214.65,10.0.185.197,2826,Tcp,Yes
2024-02-02 21:57:00,Load_Balancer_1,Unauthorized Access,critical,106.0,192.168.89.174,10.0.173.24,6255,TLS,No
2024-01-26 23:28:00,Router A,High Latency,med,167.0,192.168.147.239,10.0.39.217,7814,ICMP,Yes
2024-01-29 17:06:00,Router A,Unauthorized Access,MEDIUM,61.0,192.168.44.177,10.0.123.246,2037,TLS,Yes
2024-02-11 06:47:00,Router A,Hardware Failure,High,105.0,192.168.18.180,10.0.107.168,4789,QUIC,Yes
2024-01-02 15:45:00,Access_Point_Y,Slow Network,CRITICAL,20.0,192.168.202.36,10.0.64.122,2528,tcp,No
2024-01-16 21:08:00,Server_C,Connection Lost,high,159.0,192.168.35.79,10.0.84.252,2730,udp,No
2024-02-04 08:16:00,Load_Balancer_1,Unauthorized Access,low,10.0,192.168.41.69,10.0.247.115,1447,TLS,Yes
2024-01-09 10:47:00,DB_Z,DDoS Attack,CRITICAL,100.0,192.168.155.214,10.0.129.116,7402,ICMP,No
2024-01-03 23:55:00,Edge_Proxy,Firmware Crash,CRITICAL,147.0,192.168.1.154,10.0.155.118,7888,TLS,Yes
2024-01-12 19:35:00,Server_C,Downtime,LOW,105.0,192.168.127.88,10.0.198.20,5175,udp,No
2024-01-05 21:36:00,Srv C,Packet Loss,low,139.0,192.168.86.128,10.0.92.77,5525,ICMP,No
2024-01-28 19:16:00,Server_C,Connection Lost,low,57.0,192.168.97.197,10.0.46.185,3327,icmp,No
2024-01-04 12:18:00,Access_Point_Y,Firmware Crash,CRITICAL,135.0,192.168.114.157,10.0.158.150,5012,tcp,No
2024-01-06 08:08:00,Firewall X,Slow Network,Severe,47.0,192.168.244.63,10.0.112.36,2049,ICMP,No
2024-01-22 04:55:00,Firewall X,Slow Network,med,101.0,192.168.87.11,10.0.116.98,156,ICMP,No
2024-01-12 16:49:00,DB_Z,DDoS Attack,Severe,44.0,192.168.9.222,10.0.55.42,5950,udp,No
02/18/2024 14:15,Firewall X,Downtime,med,65.0,192.168.158.90,10.0.147.188,970,tcp,Yes
2024-02-13 11:11:00,Edge_Proxy,High Latency,critical,157.0,192.168.102.16,10.0.161.134,6886,icmp,No
2024-01-29 02:13:00,Router A,Downtime,moderate,49.0,192.168.116.68,10.0.143.131,5031,tcp,Yes
2024-01-05 07:40:00,Router A,Slow Network,moderate,21.0,192.168.62.68,10.0.204.91,5696,udp,No
01/16/2024 00:52,Access_Point_Y,Hardware Failure,low,137.0,192.168.31.120,10.0.44.156,7039,QUIC,Yes
01/06/2024 04:16,Switch-B,DDoS Attack,low,19.0,???.???.???.???,10.0.101.22,4655,DNS,Yes
2024-01-21 12:48:00,Switch-B,Hardware Failure,high,161.0,192.168.195.106,10.0.238.15,1815,udp,No
2024-02-10 14:36:00,Server_C,Packet Loss,high,8.0,192.168.175.89,10.0.82.105,601,QUIC,Yes
2024-01-24 06:14:00,Router A,Unauthorized Access,high,31.0,192.168.46.154,10.0.162.31,2403,icmp,Yes
2024-01-29 07:04:00,Router A,Slow Network,LOW,178.0,???.???.???.???,10.0.150.120,2687,icmp,No
2024-01-01 18:09:00,Firewall X,Connection Lost,high,89.0,192.168.46.100,10.0.39.32,566,ICMP,Yes
2024-01-13 04:43:00,Load_Balancer_1,Connection Lost,High,,192.168.231.214,10.0.24.236,221,QUIC,No
2024-02-13 10:18:00,Firewall X,Unauthorized Access,med,93.0,192.168.226.237,10.0.178.119,6712,udp,No
01/21/2024 17:02,Firewall X,Connection Lost,CRITICAL,24.0,192.168.66.85,10.0.101.146,4869,QUIC,No
2024-01-13 00:49:00,Load_Balancer_1,Connection Lost,moderate,92.0,???.???.???.???,10.0.165.118,1248,QUIC,Yes
02/08/2024 17:09,Switch-B,Packet Loss,critical,92.0,192.168.243.111,10.0.159.247,5279,QUIC,Yes
2024-01-02 07:56:00,DB_Z,Firmware Crash,CRITICAL,53.0,192.168.250.195,10.0.63.195,2635,Tcp,No
2024-01-16 12:56:00,Router A,Unauthorized Access,moderate,83.0,192.168.51.23,10.0.204.145,1049,udp,Yes
2024-02-12 15:36:00,Access_Point_Y,High Latency,High,140.0,192.168.57.81,10.0.240.180,3162,udp,Yes
2024-01-08 08:14:00,Server_C,Packet Loss,LOW,5.0,192.168.38.136,10.0.189.36,7961,udp,Yes
2024-01-04 09:34:00,Router A,Unauthorized Access,LOW,40.0,192.168.227.114,10.0.35.50,3853,DNS,No
2024-02-02 15:12:00,Server_C,Hardware Failure,low,13.0,192.168.111.20,10.0.35.249,2019,tcp,Yes
2024-02-10 14:14:00,Router A,Packet Loss,CRITICAL,84.0,192.168.0.112,10.0.79.116,1010,tcp,Yes
2024-01-09 02:35:00,DB_Z,Firmware Crash,critical,64.0,192.168.70.253,10.0.41.179,5832,Tcp,Yes
2024-01-05 20:01:00,Router A,Packet Loss,MEDIUM,95.0,192.168.221.85,10.0.140.131,1918,TLS,No
2024-01-27 15:22:00,Router A,Downtime,moderate,62.0,192.168.252.169,10.0.12.237,6017,tcp,Yes
2024-01-03 22:12:00,Server_C,Connection Lost,low,102.0,192.168.96.201,10.0.147.148,5902,icmp,Yes
2024-02-04 22:27:00,Firewall X,Downtime,CRITICAL,56.0,192.168.70.62,10.0.248.168,1880,QUIC,Yes
2024-01-02 02:40:00,Firewall X,High Latency,LOW,137.0,192.168.105.164,10.0.130.227,5160,TLS,No
2024-01-09 13:21:00,Router A,Hardware Failure,MEDIUM,36.0,192.168.118.198,10.0.217.50,3705,Tcp,No
2024-01-26 16:27:00,Edge_Proxy,Slow Network,CRITICAL,33.0,192.168.197.139,10.0.220.111,4156,DNS,Yes
2024-02-09 13:06:00,Edge_Proxy,Firmware Crash,moderate,125.0,192.168.190.184,10.0.95.92,6426,DNS,Yes
2024-01-24 11:05:00,Switch-B,Connection Lost,LOW,75.0,192.168.201.225,10.0.138.250,2518,DNS,Yes
2024-01-01 14:35:00,Srv C,High Latency,high,152.0,192.168.173.239,10.0.233.162,3361,tcp,No
2024-02-09 18:12:00,Load_Balancer_1,Connection Lost,MEDIUM,64.0,192.168.114.192,10.0.163.190,6980,DNS,Yes
2024-01-12 15:29:00,Load_Balancer_1,Hardware Failure,LOW,169.0,192.168.180.103,10.0.106.1,5801,ICMP,No
2024-01-02 04:45:00,Server_C,Unauthorized Access,High,102.0,192.168.223.241,10.0.159.33,919,QUIC,No
2024-01-06 14:18:00,Firewall X,Connection Lost,high,58.0,192.168.248.62,10.0.190.75,Unknown,tcp,Yes
2024-01-01 03:59:00,Router A,Firmware Crash,Severe,125.0,192.168.60.208,10.0.15.228,5611,Tcp,Yes
2024-01-18 19:44:00,Firewall X,DDoS Attack,med,155.0,192.168.206.100,10.0.251.147,6552,QUIC,Yes
2024-01-30 22:42:00,Switch-B,Unauthorized Access,Severe,,192.168.211.52,10.0.224.227,6988,Tcp,Yes
2024-01-18 14:15:00,Router A,Slow Network,low,170.0,192.168.97.131,10.0.11.5,692,tcp,No
2024-02-10 01:13:00,Edge_Proxy,High Latency,moderate,44.0,192.168.15.124,10.0.33.238,5377,DNS,No
2024-01-24 21:53:00,Srv C,High Latency,high,150.0,192.168.199.164,10.0.173.210,1066,ICMP,Yes
2024-01-10 08:33:00,Load_Balancer_1,Firmware Crash,high,139.0,192.168.141.36,10.0.103.51,1407,Tcp,Yes
2024-02-07 03:44:00,DB_Z,Unauthorized Access,Severe,21.0,192.168.219.170,10.0.52.87,2627,tcp,No
2024-02-14 13:58:00,Server_C,Slow Network,moderate,171.0,192.168.226.28,10.0.151.164,1910,tcp,Yes
2024-01-31 03:51:00,Firewall X,DDoS Attack,LOW,158.0,192.168.180.99,10.0.221.170,6902,Tcp,No
2024-01-16 01:49:00,Router A,Downtime,CRITICAL,118.0,192.168.179.245,10.0.40.92,5566,QUIC,Yes
2024-02-03 19:00:00,Edge_Proxy,Firmware Crash,critical,70.0,192.168.26.45,10.0.192.127,3581,tcp,Yes
01/30/2024 02:32,Srv C,DDoS Attack,LOW,175.0,192.168.146.43,10.0.58.145,1217,icmp,No
2024-01-12 01:29:00,Load_Balancer_1,Connection Lost,Severe,120.0,192.168.58.148,10.0.237.131,5203,UDP,No
2024-02-10 13:43:00,Switch-B,DDoS Attack,CRITICAL,25.0,192.168.149.195,10.0.14.62,5884,TLS,Yes
2024-01-31 16:28:00,Router A,Packet Loss,critical,111.0,192.168.21.109,10.0.239.109,4866,QUIC,No
2024-02-18 13:11:00,Edge_Proxy,Unauthorized Access,high,96.0,192.168.140.95,10.0.201.251,7226,QUIC,Yes
2024-01-05 14:37:00,Server_C,High Latency,CRITICAL,149.0,192.168.234.190,10.0.110.120,2081,Tcp,No
2024-02-05 00:00:00,Srv C,Hardware Failure,High,,192.168.34.179,10.0.9.201,5055,tcp,No
2024-01-05 18:14:00,Srv C,Hardware Failure,High,48.0,192.168.58.95,10.0.237.54,2155,udp,Yes
2024-01-01 08:20:00,Server_C,Connection Lost,LOW,174.0,192.168.56.175,10.0.167.52,3161,tcp,No
2024-01-07 19:11:00,Switch-B,Slow Network,moderate,49.0,192.168.194.88,10.0.3.156,3434,UDP,No
2024-02-07 09:07:00,Edge_Proxy,Firmware Crash,CRITICAL,147.0,192.168.135.205,10.0.121.190,3182,TLS,No
2024-02-15 12:26:00,Switch-B,Packet Loss,high,145.0,192.168.225.46,10.0.89.216,1645,UDP,Yes
2024-01-28 20:03:00,DB_Z,Slow Network,moderate,76.0,192.168.185.135,10.0.37.29,6086,ICMP,No
2024-01-10 00:15:00,Router A,Unauthorized Access,High,22.0,192.168.228.211,10.0.205.154,7661,udp,No
2024-01-20 23:54:00,Switch-B,Connection Lost,MEDIUM,157.0,192.168.227.164,10.0.35.249,902,icmp,Yes
2024-02-15 13:31:00,Edge_Proxy,Packet Loss,high,109.0,192.168.189.59,10.0.146.30,3965,UDP,No
2024-01-20 04:32:00,Access_Point_Y,Slow Network,moderate,98.0,192.168.140.68,10.0.79.126,6801,udp,No
2024-01-28 18:06:00,Switch-B,Packet Loss,LOW,74.0,192.168.233.16,10.0.3.128,6276,tcp,Yes
2024-01-03 16:22:00,Load_Balancer_1,Connection Lost,moderate,54.0,192.168.56.186,10.0.195.199,1406,udp,No
2024-01-09 18:04:00,Router A,DDoS Attack,moderate,171.0,192.168.156.83,10.0.187.247,3150,tcp,No
2024-01-19 03:41:00,Firewall X,Packet Loss,low,51.0,192.168.244.189,10.0.203.201,4477,udp,Yes
2024-02-09 06:11:00,Firewall X,High Latency,High,27.0,192.168.106.172,10.0.153.62,2646,icmp,Yes
2024-01-24 13:26:00,DB_Z,Firmware Crash,Severe,78.0,192.168.245.246,10.0.100.185,1751,icmp,No
2024-02-01 07:58:00,Load_Balancer_1,Slow Network,critical,,192.168.203.120,10.0.62.185,515,TLS,No
2024-01-13 19:55:00,Edge_Proxy,DDoS Attack,CRITICAL,174.0,192.168.117.88,10.0.158.146,2316,ICMP,Yes
2024-01-17 08:50:00,DB_Z,High Latency,low,111.0,192.168.182.90,10.0.102.80,8003,DNS,No
2024-01-31 10:24:00,Switch-B,High Latency,high,77.0,192.168.94.67,10.0.0.133,3830,DNS,Yes
2024-01-13 10:14:00,Srv C,Slow Network,MEDIUM,115.0,192.168.163.54,10.0.27.202,4993,TLS,No
2024-02-09 03:53:00,Switch-B,DDoS Attack,Severe,58.0,192.168.198.205,10.0.210.205,5190,DNS,Yes
2024-02-07 20:07:00,Server_C,High Latency,critical,82.0,192.168.84.180,10.0.97.174,2775,TLS,No
2024-01-25 01:27:00,Server_C,Firmware Crash,critical,135.0,192.168.241.213,10.0.241.63,637,QUIC,Yes
2024-01-11 16:30:00,Switch-B,Unauthorized Access,MEDIUM,178.0,192.168.88.5,10.0.9.82,2606,ICMP,Yes
2024-02-08 07:17:00,Access_Point_Y,Connection Lost,moderate,82.0,192.168.172.227,10.0.70.58,6097,DNS,Yes
2024-01-29 20:47:00,Router A,Firmware Crash,high,16.0,192.168.199.21,10.0.47.16,3586,udp,Yes
2024-02-08 05:16:00,DB_Z,Packet Loss,med,167.0,192.168.80.25,10.0.218.250,4771,tcp,Yes
2024-02-04 10:11:00,Load_Balancer_1,Hardware Failure,Severe,111.0,192.168.223.203,10.0.245.50,4625,ICMP,Yes
2024-01-24 04:14:00,Router A,Hardware Failure,LOW,149.0,192.168.153.203,10.0.55.213,4369,DNS,Yes
2024-01-17 10:46:00,Switch-B,DDoS Attack,High,,192.168.251.167,10.0.150.193,4146,Tcp,Yes
2024-02-17 20:54:00,DB_Z,DDoS Attack,MEDIUM,75.0,192.168.3.124,10.0.210.160,1508,tcp,No
01/16/2024 06:50,Srv C,Unauthorized Access,High,172.0,192.168.252.242,10.0.207.188,6242,Tcp,Yes
2024-01-03 17:06:00,Firewall X,Slow Network,MEDIUM,167.0,192.168.29.102,10.0.134.156,699,udp,Yes
2024-02-14 03:06:00,Router A,Connection Lost,low,174.0,192.168.215.248,10.0.45.165,4082,ICMP,Yes
2024-01-04 14:26:00,Switch-B,Packet Loss,High,148.0,192.168.83.249,10.0.22.100,602,Tcp,Yes
2024-01-11 09:13:00,Router A,High Latency,critical,160.0,192.168.167.25,10.0.213.159,2704,icmp,No
2024-01-28 20:13:00,Srv C,Packet Loss,LOW,138.0,192.168.19.213,10.0.76.56,371,ICMP,No
2024-01-26 05:20:00,Firewall X,Downtime,High,9.0,192.168.5.86,10.0.241.253,982,DNS,Yes
2024-01-07 02:32:00,Switch-B,DDoS Attack,critical,50.0,192.168.133.61,10.0.146.91,2268,icmp,Yes
2024-02-01 08:12:00,Switch-B,Firmware Crash,High,104.0,192.168.10.106,10.0.48.78,4469,ICMP,No
2024-01-27 18:53:00,Load_Balancer_1,Slow Network,low,178.0,192.168.225.162,10.0.232.116,5105,TLS,No
2024-01-17 23:24:00,Edge_Proxy,High Latency,LOW,74.0,192.168.31.4,10.0.56.146,4619,TLS,No
2024-02-08 04:36:00,Router A,Packet Loss,High,175.0,192.168.37.220,10.0.64.45,1336,UDP,Yes
2024-02-04 22:05:00,Switch-B,Downtime,Severe,144.0,192.168.78.6,10.0.239.85,7480,Tcp,Yes
2024-02-13 15:12:00,DB_Z,Packet Loss,moderate,165.0,192.168.112.108,10.0.243.42,6998,QUIC,Yes
2024-01-11 00:29:00,Srv C,Downtime,LOW,136.0,192.168.149.254,10.0.53.50,4429,QUIC,No
2024-01-20 18:31:00,Router A,Packet Loss,low,173.0,192.168.69.253,10.0.20.247,4276,DNS,Yes
01/20/2024 05:44,Server_C,High Latency,Severe,172.0,192.168.60.177,10.0.125.27,5538,TLS,Yes
2024-01-26 14:03:00,DB_Z,Slow Network,low,39.0,192.168.88.130,10.0.82.67,2207,Tcp,Yes
2024-01-06 18:31:00,Load_Balancer_1,DDoS Attack,critical,44.0,192.168.166.128,10.0.244.43,7719,tcp,No
2024-01-28 00:44:00,Server_C,Packet Loss,Severe,92.0,192.168.163.205,10.0.4.243,Unknown,DNS,No
2024-01-30 08:40:00,Load_Balancer_1,Slow Network,moderate,43.0,192.168.142.176,10.0.108.124,8023,UDP,Yes
2024-01-11 00:19:00,Edge_Proxy,Connection Lost,critical,134.0,192.168.68.187,10.0.163.1,6139,tcp,No
2024-01-12 16:56:00,Edge_Proxy,Hardware Failure,LOW,80.0,192.168.179.171,10.0.109.88,1394,ICMP,Yes
2024-02-01 00:08:00,Srv C,Packet Loss,MEDIUM,43.0,192.168.107.137,10.0.94.216,4389,DNS,Yes
2024-01-26 00:31:00,Server_C,Slow Network,moderate,13.0,192.168.48.231,10.0.69.12,4528,ICMP,No
2024-01-15 10:57:00,Server_C,Packet Loss,CRITICAL,145.0,192.168.104.54,10.0.26.71,5559,tcp,No
2024-02-11 00:16:00,Router A,DDoS Attack,high,47.0,192.168.94.85,10.0.3.147,7697,icmp,Yes
2024-01-04 20:38:00,Switch-B,Hardware Failure,High,,192.168.86.164,10.0.90.164,3804,DNS,No
01/31/2024 19:19,Access_Point_Y,Connection Lost,High,20.0,192.168.84.175,10.0.153.158,4401,udp,No
2024-01-17 15:30:00,Access_Point_Y,Hardware Failure,low,87.0,192.168.127.14,10.0.151.31,29,icmp,No
2024-02-18 11:55:00,DB_Z,Slow Network,MEDIUM,42.0,192.168.244.106,10.0.4.135,1489,tcp,Yes
2024-02-11 18:43:00,Switch-B,Unauthorized Access,critical,19.0,192.168.40.141,10.0.84.203,5277,udp,No
2024-01-29 08:02:00,Load_Balancer_1,Unauthorized Access,LOW,12.0,192.168.80.146,10.0.230.226,6941,TLS,Yes
2024-02-04 03:55:00,Server_C,Packet Loss,med,129.0,192.168.214.128,10.0.95.106,5869,UDP,No
2024-01-20 09:39:00,Router A,Hardware Failure,LOW,12.0,192.168.203.139,10.0.239.235,6026,udp,No
2024-01-19 19:06:00,Access_Point_Y,Packet Loss,low,74.0,192.168.141.209,10.0.172.29,1081,Tcp,Yes
2024-02-06 14:30:00,Router A,DDoS Attack,High,41.0,192.168.63.155,10.0.149.99,7031,QUIC,No
2024-01-15 04:33:00,Access_Point_Y,Hardware Failure,High,78.0,192.168.239.246,10.0.142.198,4749,ICMP,Yes
2024-01-03 20:25:00,Server_C,Unauthorized Access,high,171.0,192.168.154.218,10.0.90.180,285,icmp,Yes
2024-01-04 08:20:00,Server_C,Packet Loss,MEDIUM,15.0,192.168.55.43,10.0.39.156,2357,QUIC,No
2024-01-05 02:09:00,Server_C,Slow Network,LOW,5.0,192.168.150.108,10.0.144.255,1350,tcp,No
2024-01-21 13:56:00,Switch-B,High Latency,Severe,163.0,192.168.235.56,10.0.67.60,4365,ICMP,No
2024-01-24 02:57:00,Server_C,Hardware Failure,High,67.0,192.168.106.5,10.0.150.121,2569,TLS,No
01/29/2024 07:29,Edge_Proxy,Downtime,low,51.0,192.168.29.206,10.0.250.160,2556,tcp,No
2024-01-31 16:28:00,Router A,Packet Loss,critical,111.0,192.168.21.109,10.0.239.109,4866,QUIC,No
2024-02-15 20:15:00,Switch-B,Unauthorized Access,CRITICAL,64.0,192.168.27.134,10.0.239.96,3366,udp,No
2024-01-14 11:14:00,Edge_Proxy,DDoS Attack,moderate,123.0,192.168.87.29,10.0.249.24,4038,Tcp,Yes
2024-01-08 17:44:00,Srv C,Firmware Crash,High,117.0,192.168.112.188,10.0.239.209,7951,Tcp,Yes
2024-01-15 03:21:00,DB_Z,Slow Network,high,80.0,192.168.80.203,10.0.118.47,7479,tcp,No
2024-02-12 01:45:00,Firewall X,Unauthorized Access,Severe,8.0,192.168.93.121,10.0.208.20,5158,icmp,Yes
2024-01-26 16:44:00,Firewall X,Firmware Crash,CRITICAL,92.0,192.168.217.154,10.0.23.79,5873,TLS,Yes
2024-02-16 16:06:00,Load_Balancer_1,Connection Lost,high,22.0,192.168.211.229,10.0.146.94,2422,tcp,Yes
2024-01-20 17:54:00,Load_Balancer_1,Unauthorized Access,CRITICAL,67.0,192.168.186.7,10.0.10.165,3156,icmp,Yes
2024-01-19 20:58:00,Server_C,DDoS Attack,med,172.0,192.168.220.61,10.0.253.241,870,TLS,Yes
2024-01-12 04:16:00,DB_Z,Hardware Failure,moderate,86.0,192.168.122.28,10.0.246.86,1647,DNS,No
2024-01-16 08:45:00,Router A,Connection Lost,LOW,80.0,192.168.109.184,10.0.100.177,1435,DNS,Yes
2024-01-16 02:53:00,Srv C,Downtime,LOW,134.0,192.168.72.46,10.0.42.21,4848,icmp,Yes
2024-01-02 11:52:00,Server_C,DDoS Attack,low,139.0,192.168.130.239,10.0.64.33,5005,tcp,No
2024-02-04 14:07:00,Load_Balancer_1,Packet Loss,high,162.0,192.168.170.135,10.0.18.79,5116,UDP,No
2024-02-16 14:35:00,Server_C,Hardware Failure,med,174.0,192.168.223.44,10.0.251.69,6179,Tcp,No
2024-01-18 01:04:00,Server_C,Packet Loss,med,174.0,192.168.95.87,10.0.195.93,6448,tcp,No
2024-01-29 05:10:00,Router A,Hardware Failure,high,62.0,192.168.35.234,10.0.246.72,6035,tcp,No
2024-02-13 00:46:00,Firewall X,Downtime,low,87.0,192.168.95.206,10.0.205.217,6477,UDP,No
2024-02-06 17:22:00,Router A,High Latency,high,69.0,192.168.220.211,10.0.250.173,3263,DNS,Yes
2024-01-18 22:39:00,Access_Point_Y,Unauthorized Access,High,34.0,192.168.245.157,10.0.56.42,4285,udp,No
2024-01-29 04:15:00,Switch-B,Downtime,critical,97.0,192.168.201.122,10.0.190.209,4731,QUIC,No
2024-02-06 09:47:00,DB_Z,Hardware Failure,high,46.0,192.168.203.124,10.0.1.122,3605,DNS,No
2024-01-19 03:20:00,Srv C,Unauthorized Access,MEDIUM,65.0,192.168.70.233,10.0.89.131,3552,udp,Yes
2024-02-14 03:13:00,Access_Point_Y,Hardware Failure,MEDIUM,88.0,192.168.231.101,10.0.238.110,1077,icmp,Yes
2024-01-29 09:33:00,Router A,Firmware Crash,moderate,56.0,192.168.161.134,10.0.63.22,5341,icmp,Yes
2024-02-17 08:50:00,DB_Z,Hardware Failure,critical,20.0,192.168.122.46,10.0.225.61,7236,tcp,No
2024-01-11 05:55:00,DB_Z,DDoS Attack,Severe,74.0,192.168.27.72,10.0.79.112,7701,UDP,Yes
2024-02-12 16:04:00,Server_C,Packet Loss,MEDIUM,171.0,192.168.10.25,10.0.237.22,792,UDP,Yes
2024-01-27 03:23:00,Load_Balancer_1,Hardware Failure,med,31.0,192.168.90.166,10.0.142.74,6154,icmp,No
01/09/2024 23:50,Firewall X,DDoS Attack,critical,,192.168.36.48,10.0.221.132,5272,icmp,No
2024-01-12 14:54:00,Firewall X,Unauthorized Access,MEDIUM,54.0,192.168.168.49,10.0.9.56,7690,DNS,Yes
2024-02-02 07:19:00,Edge_Proxy,Downtime,CRITICAL,49.0,192.168.222.54,10.0.172.83,4494,UDP,No
2024-01-18 15:48:00,Load_Balancer_1,Slow Network,High,125.0,192.168.200.95,10.0.221.187,4706,udp,No
2024-02-08 20:23:00,Router A,High Latency,LOW,134.0,192.168.91.114,10.0.234.143,3942,icmp,Yes
2024-01-18 00:21:00,Load_Balancer_1,Connection Lost,CRITICAL,21.0,192.168.72.210,10.0.31.0,2246,tcp,No
2024-01-15 02:18:00,Router A,Slow Network,critical,5.0,192.168.185.105,10.0.112.156,1161,UDP,Yes
01/11/2024 15:02,DB_Z,Downtime,High,73.0,192.168.164.165,10.0.170.245,1822,Tcp,Yes
2024-01-31 09:06:00,Switch-B,Unauthorized Access,High,96.0,192.168.140.206,10.0.204.234,8069,icmp,No
02/12/2024 18:54,Switch-B,Hardware Failure,critical,122.0,192.168.152.198,10.0.85.13,1419,UDP,Yes
2024-01-07 01:11:00,Server_C,Downtime,high,99.0,192.168.217.90,10.0.177.247,5782,UDP,No
2024-01-18 08:31:00,Router A,Connection Lost,low,138.0,192.168.92.4,10.0.93.16,1366,udp,No
2024-02-03 13:16:00,Switch-B,Packet Loss,moderate,154.0,192.168.151.33,10.0.146.162,1821,Tcp,Yes
01/31/2024 06:32,Firewall X,Slow Network,CRITICAL,90.0,192.168.194.55,10.0.144.91,5564,TLS,No
2024-02-17 00:30:00,Load_Balancer_1,Connection Lost,LOW,125.0,192.168.119.197,10.0.77.132,4587,DNS,No
2024-01-29 23:23:00,Srv C,Slow Network,MEDIUM,63.0,192.168.83.31,10.0.229.83,6895,udp,No
2024-01-04 19:41:00,Srv C,DDoS Attack,High,159.0,192.168.76.215,10.0.195.164,4728,tcp,No
2024-01-25 13:03:00,Load_Balancer_1,Downtime,High,50.0,192.168.214.218,10.0.32.186,4685,tcp,No
2024-02-06 06:10:00,Firewall X,High Latency,low,63.0,192.168.216.191,10.0.140.8,4465,QUIC,No
2024-01-29 23:51:00,Edge_Proxy,Downtime,med,153.0,192.168.215.132,10.0.204.248,924,QUIC,Yes
2024-01-09 21:39:00,Load_Balancer_1,DDoS Attack,LOW,24.0,192.168.139.102,10.0.142.119,337,DNS,No
2024-02-02 11:29:00,DB_Z,Packet Loss,CRITICAL,166.0,192.168.71.10,10.0.93.74,4273,DNS,Yes
2024-02-14 08:09:00,Load_Balancer_1,Hardware Failure,MEDIUM,177.0,192.168.71.49,10.0.40.254,1164,tcp,Yes
2024-02-09 07:39:00,Edge_Proxy,High Latency,high,131.0,192.168.74.69,10.0.169.57,3160,QUIC,No
2024-02-09 11:01:00,Router A,Packet Loss,Severe,8.0,192.168.140.75,10.0.14.236,2326,icmp,No
2024-02-15 05:18:00,Switch-B,DDoS Attack,critical,10.0,192.168.69.67,10.0.109.114,7659,Tcp,Yes
02/05/2024 03:02,Firewall X,Slow Network,low,64.0,192.168.191.37,10.0.178.255,811,ICMP,Yes
2024-01-17 13:56:00,Load_Balancer_1,DDoS Attack,moderate,138.0,192.168.254.68,10.0.170.249,5167,QUIC,Yes
01/31/2024 18:48,Edge_Proxy,Connection Lost,Severe,,192.168.104.110,10.0.37.223,4831,TLS,Yes
2024-02-07 23:32:00,Switch-B,Firmware Crash,med,133.0,192.168.217.81,10.0.211.111,3126,DNS,Yes
